origin_code,destination_code,sector,trade
1.0,1.0,0,16216566.604014002
1.0,1.0,1,6782466.784311
1.0,2.0,0,175625.574571
1.0,2.0,1,243896.80430100003
1.0,3.0,0,42872.49521
1.0,3.0,1,50379.948904000004
1.0,4.0,0,37998.377354
1.0,4.0,1,46483.23117
1.0,5.0,0,16217.522728
1.0,5.0,1,20515.912084
1.0,6.0,0,11970.354915
1.0,6.0,1,16048.72086
1.0,7.0,0,75028.837689
1.0,7.0,1,130994.261426
1.0,8.0,0,16848.632266
1.0,8.0,1,27083.226252
1.0,9.0,0,6872.512960999999
1.0,9.0,1,10182.562406000001
1.0,10.0,0,11749.542688000001
1.0,10.0,1,19235.786638999998
1.0,11.0,0,44402.612266000004
1.0,11.0,1,88959.39783999999
1.0,12.0,0,68589.06713499999
1.0,12.0,1,105427.904456
2.0,1.0,0,192315.237294
2.0,1.0,1,308323.080709
2.0,2.0,0,21867891.012622
2.0,2.0,1,10593913.826267999
2.0,3.0,0,40108.687476
2.0,3.0,1,66211.645186
2.0,4.0,0,44776.188567
2.0,4.0,1,104435.04951800001
2.0,5.0,0,21162.825284
2.0,5.0,1,36940.262091
2.0,6.0,0,24106.809025000002
2.0,6.0,1,46524.612608
2.0,7.0,0,27265.050555
2.0,7.0,1,38507.235965
2.0,8.0,0,18426.826978
2.0,8.0,1,35164.595992
2.0,9.0,0,48926.146746
2.0,9.0,1,85185.41641
2.0,10.0,0,17968.114568999998
2.0,10.0,1,35008.276117
2.0,11.0,0,8357.948004
2.0,11.0,1,27075.831465
2.0,12.0,0,130921.90401900001
2.0,12.0,1,199482.690534
3.0,1.0,0,26023.230135
3.0,1.0,1,74723.944266
3.0,2.0,0,35100.327108
3.0,2.0,1,67221.86715800001
3.0,3.0,0,5415795.753167
3.0,3.0,1,3241500.929514
3.0,4.0,0,28154.0403
3.0,4.0,1,81721.274007
3.0,5.0,0,1538.040562
3.0,5.0,1,4478.769059
3.0,6.0,0,3126.370439
3.0,6.0,1,8501.984165
3.0,7.0,0,2832.084014
3.0,7.0,1,9174.007199
3.0,8.0,0,13242.438978999999
3.0,8.0,1,39464.853726
3.0,9.0,0,1799.951968
3.0,9.0,1,8208.849311
3.0,10.0,0,3915.201956
3.0,10.0,1,13457.463691
3.0,11.0,0,2161.371415
3.0,11.0,1,8914.235148
3.0,12.0,0,36341.251094
3.0,12.0,1,81949.67488
4.0,1.0,0,26402.169994999997
4.0,1.0,1,215077.790448
4.0,2.0,0,36466.791714
4.0,2.0,1,199931.288177
4.0,3.0,0,16556.04935
4.0,3.0,1,89794.802738
4.0,4.0,0,5748717.52504
4.0,4.0,1,6615317.9040520005
4.0,5.0,0,2053.4767
4.0,5.0,1,13505.07804
4.0,6.0,0,4471.043422
4.0,6.0,1,29113.321048000005
4.0,7.0,0,4036.941445
4.0,7.0,1,25854.910329
4.0,8.0,0,10330.671858
4.0,8.0,1,41392.600582
4.0,9.0,0,4503.818584000001
4.0,9.0,1,21506.020549
4.0,10.0,0,3602.1052930000005
4.0,10.0,1,26087.759855999997
4.0,11.0,0,2149.867872
4.0,11.0,1,23034.192379
4.0,12.0,0,38454.348841
4.0,12.0,1,135705.339866
5.0,1.0,0,11687.897203999999
5.0,1.0,1,17272.006535
5.0,2.0,0,20431.482928
5.0,2.0,1,24484.269163
5.0,3.0,0,2639.12989
5.0,3.0,1,3336.805338
5.0,4.0,0,15331.645459
5.0,4.0,1,4567.333705999999
5.0,5.0,0,1633883.62504
5.0,5.0,1,1087175.297856
5.0,6.0,0,1611.200968
5.0,6.0,1,2138.918986
5.0,7.0,0,722.097501
5.0,7.0,1,2051.657974
5.0,8.0,0,1736.496597
5.0,8.0,1,1773.890214
5.0,9.0,0,987.099585
5.0,9.0,1,2849.1200529999996
5.0,10.0,0,524.8895150000001
5.0,10.0,1,449.638995
5.0,11.0,0,679.369582
5.0,11.0,1,3096.071057
5.0,12.0,0,8404.643319
5.0,12.0,1,21697.265843
6.0,1.0,0,9971.552881
6.0,1.0,1,43178.008572
6.0,2.0,0,16567.799461
6.0,2.0,1,50470.913589
6.0,3.0,0,1493.133371
