country_code,output,expenditure,deficit,gdp,labor,rnd_gdp,price_level
1.0,24266416.674446,24665066.206305,-398649.5318589993,14478064934000.0,205957039.0,0.0281270003318787,1.0
2.0,34018999.27400199,33985118.270394996,33881.00360699743,18784446359573.582,393716538.0,0.01881250412913882,1.0897286160996387
3.0,9209347.913261,9196720.945762,12626.967499000952,5289493117993.89,81355870.0,0.0319589996337891,1.23136637665237
4.0,13334065.818178,13094344.596211,239721.2219670005,5101703073086.04,970985809.0,0.0166480004787445,0.461395025505642
5.0,2869531.853308,2890588.910697,-21057.057388999965,1667019783635.09,132309102.0,0.011186599731445299,0.648127151254736
6.0,2507354.473019,2547481.5602639997,-40127.087244999595,1341886602798.69,777995638.0,0.00833140015602112,0.281728071880857
7.0,2357418.910747,2379997.350181,-22578.439433999825,1374625142157.29,23361613.0,0.019174200296402,1.05174000524888
8.0,2139072.222904,2090784.278659,48287.944244999904,943941876218.743,35685703.0,0.0314668989181519,0.6487597973264
9.0,2257011.015413,2203675.8757909997,53335.139622000046,1222644282201.86,102567082.0,0.012519199848175,0.441611101309372
10.0,1503814.424899,1523887.30504,-20072.88014100003,900045350649.351,70638875.0,0.0047953999042511,0.550121508121508
11.0,581485.7117999999,590838.6806579999,-9352.968858000007,329753048857.052,33868111.0,0.007499300241470341,0.519903283216711
12.0,8935428.913246,8811443.22526,123985.68798599951,9370289448375.008,1657618204.0,0.011809674309955772,0.5165086667368816
