country_code,output,expenditure,deficit,gdp,labor,rnd_gdp,price_level
1.0,31291117.838464003,31870272.203331,-579154.364866998,18206020741000.0,212890784.0,0.027820599079132098,1.0
2.0,33182341.442617998,32879848.310487997,302493.13213000074,18524176505443.7,405180926.0,0.020106760704792958,0.8708918904661864
3.0,7783833.025305999,7802514.531257,-18681.505951000378,4444930651964.18,76282461.0,0.0324071002006531,0.854808293224731
4.0,30872106.596572,30556548.428505,315558.1680670008,11061553079876.4,988302343.0,0.0205700993537903,0.621549138483011
5.0,3039456.705397,3067166.6930230004,-27709.987626000308,1802214373741.32,142802802.0,0.013709299564361599,0.597797984767889
6.0,3859839.973302,3905664.734732,-45824.761429999955,2103587813812.75,869459756.0,0.0069309997558593805,0.293805456329383
7.0,2718242.587459,2758503.516429,-40260.92897000024,1556508816217.14,24190332.0,0.0169324004650116,0.9759582926853799
8.0,3226948.9272260005,3118741.911423,108207.01580300042,1465773245547.15,37379210.0,0.0397819995880127,0.7580583490804771
9.0,2325120.6970699998,2247311.8677499997,77808.82932000002,1363481063446.77,100195558.0,0.0110084998607635,0.386667563757739
10.0,2514026.5211119996,2532488.7665999997,-18462.245488000102,1350615691821.28,15760132.0,0.019208300113678002,1.22613445378151
11.0,1932826.1972130002,1959364.8320470003,-26538.634834000142,1171867608197.72,78585113.0,0.0042943000793457,0.525456673586441
12.0,11054911.946313001,11102346.662467,-47434.71615399793,12135635188623.29,1876331283.0,0.012750026722401844,0.4908529160875781
