origin_code,destination_code,sector,trade
1.0,1.0,0,9149248.788557
1.0,1.0,1,5008348.153363
1.0,2.0,0,95931.497041
1.0,2.0,1,152409.360052
1.0,3.0,0,43877.362321
1.0,3.0,1,58634.822199
1.0,4.0,0,7433.18807
1.0,4.0,1,13452.426474
1.0,5.0,0,8051.1334560000005
1.0,5.0,1,13835.715342
1.0,6.0,0,2137.443964
1.0,6.0,1,4003.101237
1.0,7.0,0,44217.104913
1.0,7.0,1,102304.43229299999
1.0,8.0,0,9710.639626
1.0,8.0,1,22519.047856999998
1.0,9.0,0,3645.8143099999998
1.0,9.0,1,5184.445963
1.0,10.0,0,6641.046392
1.0,10.0,1,11847.534515
1.0,11.0,0,26204.844987
1.0,11.0,1,70578.199039
1.0,12.0,0,44681.765037000005
1.0,12.0,1,77137.616656
2.0,1.0,0,90863.05318399999
2.0,1.0,1,187771.67619600001
2.0,2.0,0,10646548.014873
2.0,2.0,1,6046540.138061
2.0,3.0,0,34233.115002
2.0,3.0,1,50576.84258
2.0,4.0,0,6178.590584
2.0,4.0,1,18041.441561
2.0,5.0,0,9223.070687
2.0,5.0,1,19548.637249
2.0,6.0,0,4327.851205999999
2.0,6.0,1,11962.971222
2.0,7.0,0,15639.605403000001
2.0,7.0,1,21821.295741
2.0,8.0,0,7525.554524
2.0,8.0,1,20266.033029
2.0,9.0,0,18453.350333000002
2.0,9.0,1,37332.038077000005
2.0,10.0,0,8448.181722
2.0,10.0,1,15038.394309
2.0,11.0,0,3368.845162
2.0,11.0,1,9271.473182
2.0,12.0,0,65327.814480999994
2.0,12.0,1,117436.854752
3.0,1.0,0,23041.559536
3.0,1.0,1,101434.22235299999
3.0,2.0,0,20339.512664
3.0,2.0,1,64440.179657999994
3.0,3.0,0,4441056.344579
3.0,3.0,1,2837322.9971129997
3.0,4.0,0,6824.026148999999
3.0,4.0,1,21952.526981
3.0,5.0,0,1071.732204
3.0,5.0,1,3624.8017229999996
3.0,6.0,0,848.871488
3.0,6.0,1,2780.0053230000003
3.0,7.0,0,1781.2105689999999
3.0,7.0,1,6596.081134
3.0,8.0,0,7488.258335999999
3.0,8.0,1,25604.245686
3.0,9.0,0,370.551637
3.0,9.0,1,1504.529761
3.0,10.0,0,2398.341534
3.0,10.0,1,7489.317102999999
3.0,11.0,0,607.03667
3.0,11.0,1,2328.751273
3.0,12.0,0,26707.469914
3.0,12.0,1,73605.81577399999
4.0,1.0,0,6974.233429999999
4.0,1.0,1,37926.733155
4.0,2.0,0,6280.574383
4.0,2.0,1,27595.106412
4.0,3.0,0,7937.710727
4.0,3.0,1,26038.742592000002
4.0,4.0,0,1025884.38027
4.0,4.0,1,1146269.489846
4.0,5.0,0,244.839782
4.0,5.0,1,1030.6938890000001
4.0,6.0,0,200.407529
4.0,6.0,1,1119.4464
4.0,7.0,0,610.705963
4.0,7.0,1,3472.949613
4.0,8.0,0,2580.038294
4.0,8.0,1,5474.303352999999
4.0,9.0,0,1108.901395
4.0,9.0,1,1879.221402
4.0,10.0,0,640.314088
4.0,10.0,1,2597.774796
4.0,11.0,0,41.091392
4.0,11.0,1,128.09011399999997
4.0,12.0,0,10712.193423
4.0,12.0,1,24026.506824
5.0,1.0,0,2957.498246
5.0,1.0,1,10608.570203
5.0,2.0,0,7090.665394
5.0,2.0,1,9760.463229
5.0,3.0,0,1500.538901
5.0,3.0,1,2143.175494
5.0,4.0,0,509.081492
5.0,4.0,1,850.214958
5.0,5.0,0,838532.233687
5.0,5.0,1,519969.674856
5.0,6.0,0,58.150616
5.0,6.0,1,206.61841199999998
5.0,7.0,0,390.90997
5.0,7.0,1,931.584847
5.0,8.0,0,628.5761279999999
5.0,8.0,1,583.650217
5.0,9.0,0,156.406691
5.0,9.0,1,583.792508
5.0,10.0,0,82.95883
5.0,10.0,1,241.69718699999999
5.0,11.0,0,187.521117
5.0,11.0,1,700.933711
5.0,12.0,0,3147.2071349999997
5.0,12.0,1,10004.221567
6.0,1.0,0,1799.893912
6.0,1.0,1,8533.129348999999
6.0,2.0,0,2732.7134130000004
6.0,2.0,1,8629.510988
6.0,3.0,0,826.8158940000001
6.0,3.0,1,2700.4031560000003
6.0,4.0,0,331.21800599999995
6.0,4.0,1,488.50047600000005
6.0,5.0,0,95.243345
6.0,5.0,1,276.840319
6.0,6.0,0,435027.82321
6.0,6.0,1,236947.288702
6.0,7.0,0,134.798955
6.0,7.0,1,536.605056
6.0,8.0,0,465.836986
6.0,8.0,1,2318.6433150000003
6.0,9.0,0,196.435104
6.0,9.0,1,835.095448
6.0,10.0,0,149.97303
6.0,10.0,1,410.162661
